position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
1790,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",xoRP4aUwymI,2022-05-04T08:30:32Z,"2022-05-04 08:30:32","SAMRA - LV | REACTION","SAMRA - LV: https://www.youtube.com/watch?v=Vm0ZxZikXcc JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ SAMRA - LV | REACTION","jay jiggy,samra,lv,samra lv,jay jiggy samra,jay jiggy lv,samra reaction,lv reaction,SAMRA - LV | REACTION,samra lv reaction,jay jiggy samra reaction,jay jiggy samra lv reaction,jiggy reaction 2022,samra official,jay jiggy lv reaction,lv samra,samra criminal marlboro rot,samra louis vuitton,ya salame,samra - lv,samra lv reaktion",10,Music,"Hip_hop_music,Music",PT14M20S,860,2d,hd,false,de,de,https://i.ytimg.com/vi/xoRP4aUwymI/maxresdefault.jpg,1,,,,25940,1730,,0,192
1791,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",_XI75oThlvg,2022-05-03T08:30:33Z,"2022-05-03 08:30:33","Sun Diego - Happy Hanukkah | REACTION","Sun Diego - Happy Hanukkah: https://www.youtube.com/watch?v=o3Rk24rreWg JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sun Diego - Happy Hanukkah | REACTION","sun diego,jay jiggy,sunny,spongebozz,happy hanukkah,happy hanukkah reaction,sun diego happy hanukkah,Sun Diego - Happy Hanukkah | REACTION,sun diego reaction,jay jiggy sun diego,jay jiggy sun diego reaction,happy hanukkah sun diego reaction,jiggy reaction 2022,yellow bar mitzvah,yellow bar mitzvah reaction",10,Music,"Hip_hop_music,Music",PT9M53S,593,2d,hd,false,de,de,https://i.ytimg.com/vi/_XI75oThlvg/maxresdefault.jpg,1,,,,28959,2021,,0,289
1792,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",04eqo9vgJM8,2022-05-02T08:30:06Z,"2022-05-02 08:30:06","Sun Diego - Teammate | REACTION","Sun Diego - Teammate: https://www.youtube.com/watch?v=F9qdCbp3gD0 JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sun Diego - Teammate | REACTION","jay jiggy,sunny,sun diego,spongebozz,teammate,sun diego teammate,sunny teammate,teammate reaction,sun diego reaction,jay jiggy teamamte reaction,sun diego teammate reaction,jay jiggy sun diego reaction,jiggy reaction 2022,yellow bar mitzvah,sun diego spongebozz,yellow bar mitzvah reaction,sun diego yellow bar mitzvah,yellow bar mitzvah spongebozz",10,Music,"Hip_hop_music,Music",PT16M22S,982,2d,hd,false,de,de,https://i.ytimg.com/vi/04eqo9vgJM8/maxresdefault.jpg,1,,,,34481,2466,,0,211
1793,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",uG-opCVcctg,2022-05-01T08:30:14Z,"2022-05-01 08:30:14","Ich habe mit KOLLEGAH exklusiv über die aktuellen Vorwürfe geredet | REACTION","Ich habe mit KOLLEGAH exklusiv über die aktuellen Vorwürfe geredet: https://www.youtube.com/watch?v=uAPC0P_H3UM JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Ich habe mit KOLLEGAH exklusiv über die aktuellen Vorwürfe geredet | REACTION","jay jiggy,marvin california,kollegah,kolle,kollegah ghostwriting,marvin california alicia joe,jay jiggy reaction,jay jiggy marvin california,marvincalifornia,marvin california reaction,marvin california kollegah,jiggy reaction 2022,kollegah reaction,jay jiggy kolle,marvincalifornia jay jiggy",10,Music,"Hip_hop_music,Music",PT40M45S,2445,2d,hd,false,de,de,https://i.ytimg.com/vi/uG-opCVcctg/maxresdefault.jpg,1,,,,53694,2056,,0,274
1794,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",CJWJuGwFrkU,2022-04-30T18:18:59Z,"2022-04-30 18:18:59","Ghostwriting? Kollegahs fremde Federn | REACTION","Ghostwriting? Kollegahs fremde Federn: https://www.youtube.com/watch?v=SkydzxxWWbY JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Ghostwriting? Kollegahs fremde Federn | REACTION","jay jiggy,alicia joe,kollegah,kolle,kollegahs fremde federn,ghostwriting kollegah,Ghostwriting? Kollegahs fremde Federn | REACTION,alicia joe reaction,kollegah alicia joe,alicia joe kollegah,kollegah ghostwriting,kollegahs fremde federn reaction,ghostwriting? kollegahs fremde federn,jay jiggy kollegah,jiggy reaction 2022,jay jiggy kolle,alicia joe ghostwriting,kollegah skandal",10,Music,"Hip_hop_music,Music",PT1H32S,32,2d,hd,false,de,de,https://i.ytimg.com/vi/CJWJuGwFrkU/maxresdefault.jpg,1,,,,75430,3029,,0,762
1795,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",Z1_FKFN3VXw,2022-04-28T08:10:09Z,"2022-04-28 08:10:09","Sun Diego & Ali As - Gebe keine F's | REACTION","Sun Diego & Ali As - Gebe keine F's: https://www.youtube.com/watch?v=WwaFDhdO7sE JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sun Diego & Ali As - Gebe keine F's | REACTION","ali as,sun diego,sunny,spongebozz,yellow bar mitzvah,sun diego reaction,sunny reaction,sun diego ali as,gebe keine f's,gebe keine fs reaction,sunny ali as,ali as reaction,jay jiggy sun diego,jay jiggy sunny,jay jiggy ali as,jay jiggy gebe keine fs,gebe keine fs,sun diego neues album,sun diego yellow bar mitzvah,sun diego yellow bar mitzvah reaction,jiggy reaction 2022,jay jiggy sun diego reaction",10,Music,"Hip_hop_music,Music",PT15M35S,935,2d,hd,false,de,de,https://i.ytimg.com/vi/Z1_FKFN3VXw/maxresdefault.jpg,1,,,,57259,2976,,0,367
1796,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",MLqsJiwtInc,2022-04-27T08:49:26Z,"2022-04-27 08:49:26","Schmyt – MACH KAPUTT feat. OG KEEMO | REACTION","Schmyt – MACH KAPUTT feat. OG KEEMO: https://www.youtube.com/watch?v=wg2qWG2bOAA JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Schmyt – MACH KAPUTT feat. OG KEEMO | REACTION","jay jiggy,schmyt,og keemo,mach kaputt,schmyt reaction,og keemo reaction,schmyt og keemo reaction,jay jiggy schmyt reaction,schmyt mach kaputt,og keemo mach kaputt,schmyt og keemo mach kaputt,og keemo jay jiggy,jiggy reaction 2022,mach kaputt reaction,funkvater frank,universum regelt,feat. og keemo,Schmyt – MACH KAPUTT feat. OG KEEMO | REACTION",10,Music,"Hip_hop_music,Music,Pop_music",PT15M7S,907,2d,hd,false,de,de,https://i.ytimg.com/vi/MLqsJiwtInc/maxresdefault.jpg,1,,,,102741,5046,,0,191
1797,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",tRjBHLLOSa4,2022-04-26T08:29:54Z,"2022-04-26 08:29:54","Juju x Chapo102 x Philipp Poisel - Erkläre mir die Liebe | REACTION","Juju x Chapo102 x Philipp Poisel - Erkläre mir die Liebe: https://www.youtube.com/watch?v=a7qN-9Uo0kw JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Juju x Chapo102 x Philipp Poisel - Erkläre mir die Liebe | REACTION","jay jiggy,juju,philipp poisel,chapo102,juju philipp poisel,juju philipp chapo102,erkläre mir die liebe,juju erkläre mir die liebe,philipp poisel erkläre mir die liebe,juju chapo102 erkläre mir die liebe,chapo102 erkläre mir die liebe,juju liebe,juju chapo102 philipp poisel erkläre mir die liebe,chapo102 liebe,juju chapo102 philipp poisel,chapo102 philipp poisel,juju chapo102,philipp poisel liebe,erkläre mir die liebe philipp poisel",10,Music,"Hip_hop_music,Music,Pop_music",PT12M9S,729,2d,hd,false,de,de,https://i.ytimg.com/vi/tRjBHLLOSa4/maxresdefault.jpg,1,,,,53266,2237,,0,147
1798,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",iSyLVEH8I3s,2022-04-25T08:30:28Z,"2022-04-25 08:30:28","t-low - WE MADE IT | REACTION","t-low - WE MADE IT: https://www.youtube.com/watch?v=hX1KNMPvDiE JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ t-low - WE MADE IT | REACTION","jay jiggy,tlow,t-low,we made it,tlow we made it,tlow miksu macloud,t-low we made it,we made it reaction,t-low reaction,tlow we made it reaction,tlow reaction,t-low we made it reaction,we made it tlow,t low we made it,t low,t-low - we made it (official video) prod. miksu/macloud,t low we made it reaction,jiggy reaction 2022,miksu,macloud,miksu macloud",10,Music,"Hip_hop_music,Music,Pop_music",PT10M12S,612,2d,hd,false,de,de,https://i.ytimg.com/vi/iSyLVEH8I3s/maxresdefault.jpg,1,,,,127295,7011,,0,482
1799,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",_KG1RxWRdZ0,2022-04-24T08:30:10Z,"2022-04-24 08:30:10","Sun Diego – Yellow Bar Mitzvah Unboxing mit Farid Bang & Kollegah | REACTION","Sun Diego – Yellow Bar Mitzvah Unboxing mit Farid Bang & Kollegah: https://www.youtube.com/watch?v=Z4fJGoSzqng JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sun Diego – Yellow Bar Mitzvah Unboxing mit Farid Bang & Kollegah | REACTION","jay jiggy,sun diego,yellow bar mitzvah,sun diego reaction,sun diego kollegah,farid bang kollegah,farid bang san diego,Sun Diego – Yellow Bar Mitzvah Unboxing mit Farid Bang & Kollegah | REACTION,yellow bar mitzvah unboxing,yellow bar mitzvah unboxing reaction,farid bang kollegah sun diego,sun diego farid bang kollegah",10,Music,"Hip_hop_music,Music",PT17M37S,1057,2d,hd,false,de,de,https://i.ytimg.com/vi/_KG1RxWRdZ0/maxresdefault.jpg,,,,,50010,3055,,0,189
1800,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",mLwi5ww5qqk,2022-04-23T11:07:34Z,"2022-04-23 11:07:34","Sun Diego, Farid Bang, Kollegah – Schwarz Rot Gold | REACTION","Sun Diego, Farid Bang, Kollegah – Schwarz Rot Gold: https://www.youtube.com/watch?v=ySJNIeRzX5Y JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sun Diego, Farid Bang, Kollegah – Schwarz Rot Gold | REACTION","jay jiggy,sun diego,farid bang,kollegah,kolle,Sun Diego,Farid Bang,Kollegah – Schwarz Rot Gold | REACTION,schwarz rot gold,schwarz rot gold reaction,sun diego farid bang kollegah,sun diego schwarz rot gold,sun diego yellow bar mitzvah,sun diego reaction,yellow bar mitzvah,spongebozz,sun diego schwarz rot gold reaction,sun diego farid kollegah schwarz rot gold reaction,reaction auf schwarz rot gold,reaction auf sun diego farid kollegah schwarz rot gold",10,Music,"Hip_hop_music,Music",PT22M40S,1360,2d,hd,false,de,de,https://i.ytimg.com/vi/mLwi5ww5qqk/maxresdefault.jpg,,,,,108218,5576,,0,391
1801,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",LlrkyskTPWs,2022-04-21T21:45:11Z,"2022-04-21 21:45:11","JAY JIGGY - 100% (prod. by No30 & INBEATABLES)","🔥 ONCE AGAIN BACK IS THE INCREDIBLE 🔥 JAY JIGGY auf SPOTIFY: ⬇ https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO?si=D_IPUBj8QeCawWAHtt3X9g&dl_branch=1 📝 TEXT 📝 : JAY JIGGY ➖ https://jayjiggy.de/​ ➖ https://www.instagram.com/jay.jiggy/​ ➖ https://rap-tutorial.de/​ ➖ https://www.twitch.tv/jayzumjiggy​ 🎹 BEAT 🎹 : No30 & INBEATABLES ➖ https://www.beatstars.com/no30 ➖ https://www.instagram.com/No30_music/ ➖ https://www.inbeatables.com​ ➖ https://www.instagram.com/inbeatables/​ (TIPP: Newsletter auf der Website anmelden und Discount-Code abholen) 🎛 MIX/MASTER 🎛 : SPOOFY ➖ https://www.instagram.com/spoofy_no1/ ➖ https://SPOOFY.info (1:1 Coaching mit SPOOFY) 🎥 VIDEO 🎥 : ➖ Darstellerin: Lika: https://www.instagram.com/small_curlyfry/ ➖ Kamera: SPOOFY: https://www.instagram.com/spoofy_no1/ & MOONFRAMES: https://www.instagram.com/_moonframes_/ ➖ Schnitt: JIGGY & SPOOFY 🎤 RAPPEN & PRODUZIEREN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL 🎤 : ➖ https://rap-tutorial.de/ (TIPP: Newsletter auf der Website anmelden und kostenlosen MINIKURS erhalten) #jayjiggy #100prozent #jayjiggy2022","jay jiggy,small curly fry,lika,100%,jay jiggy 100%,jay jiggy 100 prozent,JAY JIGGY - 100% (prod. by @INBEATABLES ),deutschrap neu mix,deutschrap mix 2022,deutschrap charts 2022,deutschrap neue releases,deutschrap brandneu,modus mio,inbeatables,jay jiggy 2022,deutschrap trends 2022,moonframes,spoofy",10,Music,"Hip_hop_music,Music,Pop_music",PT3M4S,184,2d,hd,false,de,de,https://i.ytimg.com/vi/LlrkyskTPWs/maxresdefault.jpg,1,,,,108526,6367,,0,478
1802,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",ZQrgrsXVdrE,2022-04-21T08:52:01Z,"2022-04-21 08:52:01","10 Arten von Deutschrap-Songs | REACTION","10 Arten von Deutschrap-Songs: https://www.youtube.com/watch?v=96TrU37lyjI JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ 10 Arten von Deutschrap-Songs | REACTION","jay jiggy,bossxplosive,bossxplosiv,jay jiggy bossxplosive,jay jiggy boss explosive,10 arten von deutschrap songs,10 Arten von Deutschrap-Songs | REACTION,reaction bossxplosive,bossxplosive reaction,boss xplosive,bossxplosive jay jiggy,jiggy reaction 2022,10 arten von deutschrap-songs reaction,jay jiggy 10 arten von deutschrap-songs,jay jiggy boss explosive reaction",10,Music,"Hip_hop_music,Music",PT17M2S,1022,2d,hd,false,de,de,https://i.ytimg.com/vi/ZQrgrsXVdrE/maxresdefault.jpg,1,,,,86867,4687,,0,136
1803,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",m7gVkagunrc,2022-04-20T08:30:10Z,"2022-04-20 08:30:10","Gallo Nero x Bonez MC – MUKKE | REACTION","Gallo Nero x Bonez MC – MUKKE: https://www.youtube.com/watch?v=F-K8x-ACO8k JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Gallo Nero x Bonez MC – MUKKE | REACTION","jay jiggy,gallo nero,bonez mc,gallo nero bonez mc,gallo nero reaction,bonez mc reaction,jay jiggy bonez mc,jay jiggy gallo nero,mukke,mukke reaction,gallo nero mukke,bonez mc mukke,bonez mc mukke reaction,bonez mc gallo nero reaction,gallo nero bonez mc mukke,raf camora,bonez mc gallo nero mukke,bonez mc gallo nero,gallo nero raf camora,gallo nero neuer song,raf camora bonez mc",10,Music,"Hip_hop_music,Music,Pop_music",PT8M2S,482,2d,hd,false,de,de,https://i.ytimg.com/vi/m7gVkagunrc/maxresdefault.jpg,1,,,,12321,675,,0,62
1804,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",e2OeWCayX7s,2022-04-19T08:32:07Z,"2022-04-19 08:32:07","Sierra Kidd & Cheriimoya - niemals | REACTION","Sierra Kidd & Cheriimoya - niemals: https://www.youtube.com/watch?v=MDqZ-tG5M0k JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sierra Kidd & Cheriimoya - niemals | REACTION","jay jiggy,sierra kidd,cheriimoya,niemals,sierra kidd reaction,jay jiggy sierra kidd,jay jiggy sierra kidd reaction,sierra kidd cheriimoya,Sierra Kidd & Cheriimoya - niemals | REACTION,sierra kidd & cheriimoya,cheriimoya reaction,sierra kidd cheriimoya jay jiggy,jiggy reaction 2022,tfs,sierra kidd tfs,cheriimoya niemals,cheriimoya niemals reaction",10,Music,"Hip_hop_music,Music,Pop_music",PT11M15S,675,2d,hd,false,de,de,https://i.ytimg.com/vi/e2OeWCayX7s/maxresdefault.jpg,1,,,,28254,2041,,0,108
1805,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",zQUpJx-sibM,2022-04-17T08:01:12Z,"2022-04-17 08:01:12","Sun Diego – Mama Mazel Tov | REACTION","Sun Diego – Mama Mazel Tov: https://www.youtube.com/watch?v=GkfuakTnXec JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Sun Diego – Mama Mazel Tov | REACTION","sun diego,mama mazel tov,sun diego reaction,sun diego reaktion,sun diego mama mazel tov,sun diego mama mazel tov reaction,mama mazel tov reaction,yellow bar mitzvah,sun diego mama mazel tov reaktion,spongebozz legenden,spongebozz acab,sun diego rostov on don,reaction auf sun diego,sun diego flieg,jay jiggy,jay jiggy sun diego,sun diego jay jiggy",10,Music,"Hip_hop_music,Music,Pop_music",PT12M24S,744,2d,hd,false,de,de,https://i.ytimg.com/vi/zQUpJx-sibM/maxresdefault.jpg,1,,,,38487,2673,,0,326
1806,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",_3QrCleWrCk,2022-04-16T14:00:41Z,"2022-04-16 14:00:41","KOLLEGAH - FREE SPIRIT | REACTION","KOLLEGAH - FREE SPIRIT: https://www.youtube.com/watch?v=IgKdE7MOjDQ JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ KOLLEGAH - FREE SPIRIT | REACTION","jay jiggy,kollegah,free spirit,kollegah free spirit,KOLLEGAH - FREE SPIRIT | REACTION,jay jiggy kollegah,jay jiggy kollegah reaction,kollegah free spirit reaction,jay jiggy free spirit reaction,jay jiggy free spirit,jiggy reaction 2022,free spirit reaction,kollegah reaction,kollegah reaction jay jiggy,alpha music empire,kolle reaction,jay jiggy kolle,kolle free spirit,kolle free spirit reaction,jay jiggy kolle reaction",10,Music,"Hip_hop_music,Music",PT15M53S,953,2d,hd,false,de,de,https://i.ytimg.com/vi/_3QrCleWrCk/maxresdefault.jpg,1,,,,64793,3594,,0,453
1807,UCbtvHiHZpmwUL_U7uBKO3jg,"Jay Jiggy",pMaPF8-Tmu4,2022-04-15T10:27:40Z,"2022-04-15 10:27:40","Money Boy - Touch The Ground | REACTION","Money Boy - Touch The Ground: https://www.youtube.com/watch?v=dL4l1XWM31E JAY JIGGY auf Spotify: https://open.spotify.com/artist/5FBdc4gwnj1x36cY9mlvUO RAPPEN lernen im GRÖßTEN DEUTSCHRAP-TUTORIAL: https://rap-tutorial.de/kaufen/ JAY JIGGY auf Twitch: https://www.twitch.tv/jayzumjiggy JAY JIGGY auf AppleMusic: https://music.apple.com/us/artist/jay-jiggy/583454523 JIGGY REACTION 2022 Playlist: https://youtube.com/playlist?list=PL8060NNNgBIfw27junn3agBTc7_gHTHEy JAY JIGGY auf Instagram: https://www.instagram.com/jay.jiggy/ Money Boy - Touch The Ground | REACTION","Money Boy - Touch The Ground | REACTION,jay jiggy,money boy,touch the ground,touch the ground reaction,jay jiggy money boy,money boy reaction,ysl know plug,glo up dinero gang,why sl know plug,reaction money boy,jiggy reaction 2022,monte carlo,der boy der g sick wie leukämie,money boy touch the ground,money boy touch the ground reaction,money boy mutombo,dreh den swag auf",10,Music,"Hip_hop_music,Music,Pop_music",PT9M32S,572,2d,hd,false,de,de,https://i.ytimg.com/vi/pMaPF8-Tmu4/maxresdefault.jpg,1,,,,33682,2107,,0,131
