position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
89,UC7XS_6tw2MRtImBZpTDmAfg,Kico,FFzBhgyhHL0,2024-11-19T16:38:27Z,"2024-11-19 16:38:27","Auf Knopfdruck Ran Mori #detektivconan #synchronisation","Die deutsche Synchron Stimme von Ran Mori (@Giulianina2317 ) spricht ein Zitat aus der ersten Detektiv Conan Folge und bringt mich danach zum Lachen. ►Giuliana Jakobeit auf Instagram: https://instagr.am/giulianajakobeit ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Ran,Ran Mori,Detektiv Conan,Synchronisation,deutsche Synchronstimme,deutsche Stimme Zeichentrick,Voice Actor,Ran Shinichi,Ran Conan,Shinichi Ran Mori,Kico,Kico Synchro,Kico lachen,lachen,Detektiv Conan Folge 1,Folge 1,Mit aller Kraft,Die Liebe kann nicht warten,giuliana jakobeit",24,Entertainment,Entertainment,PT29S,29,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/FFzBhgyhHL0/maxresdefault.jpg,1,,,,4103,160,,0,6
90,UC7XS_6tw2MRtImBZpTDmAfg,Kico,FxTB86k-w4k,2024-11-17T15:34:32Z,"2024-11-17 15:34:32","Im Talk mit einer Synchronsprecherin | Giuliana Jakobeit","Giuliana Jakobeit (@Giulianina2317 ) ist Synchronsprecherin diverser Hollywoodfilme, Serien und Animes. (Keira Knightley in Fluch der Karibik, Ran Mori in Detektiv Conan, Amy Adams in Verwünscht, Mimi in Digimon etc.) Sie hat über 1000 Sprechrollen in allen möglichen bekannten TV Shows gehabt. War für mich eine der besondersten Sessions meiner bisherigen Streaminglaufbahn mit intensiven Einblicken in ihren Job! 00:00 Intro 01:01 Talk Start 01:29:33 Tierlist bekannter Rollen 01:47:53 Anime Talk / Abschlussfragen ►Giuliana auf Instagram: https://instagr.am/giulianajakobeit ►Giuliana auf Youtube: https://www.youtube.com/@Giulianina2317/videos ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico ------ Nicht beachten (Spoiler-Alert): . . . Detektiv Conan und Ran Mori harmonieren wie Fluch der Karibik und Keira Knightley Datteltäter mit anderen Synchronsprechern Mimi Digimon Hollywoodfilme wie wird man Synchronsprecher KI Ferus Anime One Piece Theoretiker Mit aller Kraft die Liebe kann nicht warten","Giuliana Jakobeit,Synchronsprechen,Synchronsprecherin,Ran Mori,Detektiv Conan,Digimon,Fluch der Karibik,Keira Knightley,Amy Adams,Kico,Kico im Talk,Giuliana Jakobeit Interview,Interview,Podcast,im Talk,Anime,Anime Interview,Anime Synchronsprecherin,Hollywood Synchronsprecher,Hollywood,Zeichentrick,Kico Giuliana,Giuliana Kico,Giuliana im Talk,RTL2,Yu Gi Oh,datteltäter,Synchronsprecher von Zeichentrick Figuren,Ferus,Ferus Detektiv Conan,raafey,Daniel Schlauch",24,Entertainment,Entertainment,PT2H7M5S,425,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/FxTB86k-w4k/maxresdefault.jpg,1,,,,2765,174,,0,44
91,UC7XS_6tw2MRtImBZpTDmAfg,Kico,q5yZ45NadTs,2024-11-05T15:37:44Z,"2024-11-05 15:37:44","Neues Turnier! | XXL Stream am Wochenende | INFO","Ein kurzes Info Video: Neues Battlerap Turnier + Open End Stream. ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Info,VBT,VBT Elite,VBT Kico,Kico VBT,Info Video,Kico Stream,Kico Reaction,Kico reagiert,Deutschrap,Rap,Talk,Abonnenten Special,Update,Kico Talk,Battlerap",24,Entertainment,,PT5M5S,305,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/q5yZ45NadTs/maxresdefault.jpg,1,,,,3043,183,,0,78
92,UC7XS_6tw2MRtImBZpTDmAfg,Kico,iZ_pJUXPrCY,2024-11-03T12:30:59Z,"2024-11-03 12:30:59","Die besten Hooks aus jedem Turnier, außer dem VBT | KICO REACTION","@YüahPunkt bringt die besten Hooks aus allen Online Battlerapturnieren außer dem VBT in einem Upload unter und wir sind glücklich. ►Original: https://youtu.be/da5N6LVf_1A?si=R8s91QFly71Xa3me 00:00 Intro Talk 01:16 Reaction Start 01:10:12 Fazit / Neues Turnier? ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Kico Reaction,Battlerap,Hooks,die besten Hooks,beste Hooks,Die besten Hooks aus jedem Turnier außer dem VBT,Beste Hooks,VBT Beste Hooks,Beste Hooks außer VBT,Battlerap Hooks,Beste Battlerap Hooks,Kico Battlerap Hooks,Kico Hooks,Beste Kico Hooks,yüah.,VCB,TNM,Deutschrap,Battle,Beef,Rap",24,Entertainment,"Hip_hop_music,Music",PT1H14M50S,890,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/iZ_pJUXPrCY/maxresdefault.jpg,1,,,,20845,583,,0,139
93,UC7XS_6tw2MRtImBZpTDmAfg,Kico,E-hwaWx4y84,2024-10-31T15:04:01Z,"2024-10-31 15:04:01","Die schlechtesten Deutschrap-Lines - Vol. 34 | KICO REACTION","@BossXplosive mal wieder mit den Highlights der Deutschrapwelt. ►Zum Original: https://youtu.be/GdDuFd1SLtU?si=XnuwcDtf-ukOfFuh ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Bossxplosive,Kico,Die schlechtesten Deutschrap Lines,Vol 34,schlechtesten lines,Schlechte Lines,Kico Schlechte Lines,Schlechtesten Lines Reaction,Jay Jiggy,Marvin California,2bough,Kico reagiert,Deutschrap,Gossip,Beef,Kico bossxplosive,Kico die schlechtesten Deutschrap Lines,Rap,Lustig,Funny",24,Entertainment,"Hip_hop_music,Music",PT11M9S,669,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/E-hwaWx4y84/maxresdefault.jpg,1,,,,5983,348,,0,26
94,UC7XS_6tw2MRtImBZpTDmAfg,Kico,9RvR8Nddkto,2024-10-28T17:06:37Z,"2024-10-28 17:06:37","VITA disst SHIRIN DAVID - BARBARA WAS DA LOS | KICO REACTION","@Vita_ohne_li disst Shirin David in klassischer VBT Manier. Was kann der Disstrack?! 00:00 Vorab Talk / Meinung zu Shirin David 06:26 Reaction Start 27:53 Fazit ►Original: https://www.youtube.com/watch?v=U841uvY-NFw ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Vita,Barbara Was da los,Shirin David,Shirin David Diss,Shirin David Disstrack,Vita Diss,Kico,Vita Kico,Vita Reaction,Shirin David Reaction,Shirin David Diss Reaction,Barbara Was da los Reaction,Kico Reaction,Battle,Rap,Deutschrap,Beef,VBT,Battlerap,vitality,marvincalifornia,mr rap,mr rap vita,mr rap shirin david,marvin california shirin david,jay jiggy,jay jiggy vita",24,Entertainment,"Hip_hop_music,Music",PT31M17S,1877,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/9RvR8Nddkto/maxresdefault.jpg,1,,,,30839,1254,,0,155
95,UC7XS_6tw2MRtImBZpTDmAfg,Kico,lNf8eQla6Po,2024-10-24T15:00:51Z,"2024-10-24 15:00:51","3Plusss - Nase | Retro Reaction","Ein Klassiker von @ichbin3Plusss, welcher auf @16bars Premiere gefeiert hat. ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","3plusss,3plusss Nase,Kico,Kico 3plusss,3plusss Kico,3plusss VBT,VBT,Kico Reaction,3plusss Reaction,Rap,Deutschrap,Battlerap,Nase Reaction,16bars,Kico reagiert",24,Entertainment,"Hip_hop_music,Music",PT8M41S,521,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/lNf8eQla6Po/maxresdefault.jpg,1,,,,2573,129,,0,25
96,UC7XS_6tw2MRtImBZpTDmAfg,Kico,WwizHv6u5v8,2024-10-22T15:00:38Z,"2024-10-22 15:00:38","3 Rapper, die ihre eigene Karriere zerstört haben (Teil 8) | KICO REACTION","Wir lassen uns kein @destalkss Video entgehen! Gio beendet Karrieren, Majoe war ein bisschen erfolgreicher als gedacht und Andy Borg verzaubert den Fernsehgarten. ►Original: https://www.youtube.com/watch?v=CCjJVSx33QM ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","destalks,fero,fero47,gio,deutschrap,jindo,jindo109,Herr Kuchen,majoe,kico",24,Entertainment,"Entertainment,Hip_hop_music",PT33M50S,2030,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/WwizHv6u5v8/maxresdefault.jpg,1,,,,4636,173,,0,37
97,UC7XS_6tw2MRtImBZpTDmAfg,Kico,BByIrA_znVU,2024-10-18T15:12:03Z,"2024-10-18 15:12:03","Baba Saad - Der größte Betrüger der Rapszene? | KICO REACTION","Shoutout nach Irland für den neuen Kracher von @destalkss ! ►Original: https://www.youtube.com/watch?v=g6-0g50R92g ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","destalks,destalks reaction,kico,kico reaction,deutschrap,ccn,baba saad,baba saad destalks,halunkenbande,esta,punch arogunz,twizzy,sadiq,bushido,dumaroc",24,Entertainment,"Hip_hop_music,Music",PT33M51S,2031,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/BByIrA_znVU/maxresdefault.jpg,1,,,,4693,159,,0,22
98,UC7XS_6tw2MRtImBZpTDmAfg,Kico,uEVxNJ42xec,2024-10-17T15:00:42Z,"2024-10-17 15:00:42","Battlerap ohne Kontext - 5 | KICO REACTION","@lenarto.augusto sorgt dafür, dass sich alle Battlerapper die Hand geben! ►Zum Original: https://youtu.be/ozpRnwzqt3Y?si=5I9gcjn5Dh6B1ZdZ ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Battlerap,Battlerap ohne Kontext,DLTLLY,FOB,Battle,Kico,Kico reagiert,Kico Reaction,DLTLLY Reaction,Battlerap Reaction,lenarto augusto,Kico Battlerap ohne Kontext,Kico Reaktion,Deutschrap,Punchlines,lustig,Lachflash,Cringe,Schmerzhaft",24,Entertainment,"Entertainment,Hip_hop_music",PT9M15S,555,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/uEVxNJ42xec/maxresdefault.jpg,1,,,,4597,255,,0,28
99,UC7XS_6tw2MRtImBZpTDmAfg,Kico,Co3uDZJCjgw,2024-10-15T15:00:20Z,"2024-10-15 15:00:20","Battle Comeback?! JOSEPH STEINSCHLEUDER vs SPIKE BRONSON | UBC | On Beat Battle | KICO REACTION","Spike hat damals im VBT den Videostandard neu definiert und feiert nun nach 7 Jahren Battlepause Comeback im Kreis bei der @UnitedBattleCulture gegen Joseph Steinschleuder! Original: https://youtu.be/52ZfzDlxSpA ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Joseph Steinschleuder,Spike,Spike Bronson,Joseph Spike,UBC,United Battle Culture,Kico reagiert,Spike VBT,Kico VBT,Kico Reaction,DLTLLY,Joseph Steinschleuder DLTLLY,BAttlerap,Battle,Onbeat,Deutschrap,Reaction",24,Entertainment,"Hip_hop_music,Music",PT46M14S,2774,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/Co3uDZJCjgw/maxresdefault.jpg,1,,,,5500,186,,0,73
100,UC7XS_6tw2MRtImBZpTDmAfg,Kico,rvdGLz5Bhfk,2024-10-08T15:00:54Z,"2024-10-08 15:00:54","Top 10 Harry Potter-Lines (+ 7 Bonus-Lines) | KICO REACTION","@Cedwiig zaubert weiter die Lines ausm Ärmel! Original: https://www.youtube.com/watch?v=RmjCIpdsEh8 & https://www.youtube.com/watch?v=BUr65TwwPAc ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Top 10 Lines,Beste Lines,schlechte Deutschrap Lines,Schlechteste Lines,Lustig,Lachflash,Rap,Deutschrap,Reaktion,Kico reagiert,Reaction,Deutschrap Reaction,Harry Potter,Harry Potter Lines,Harry Potter Helikopter,Kollegah Lines,Samy Deluxe,Cedwiig Lines,Kico Reaction",24,Entertainment,"Entertainment,Hip_hop_music",PT21M25S,1285,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/rvdGLz5Bhfk/maxresdefault.jpg,1,,,,3774,162,,0,36
101,UC7XS_6tw2MRtImBZpTDmAfg,Kico,RClpZN_wEnk,2024-10-06T13:00:33Z,"2024-10-06 13:00:33","KICO & DUZOE im XXL PUNCHLINE QUIZ | 2010er Spezial | 20 LINES","Grüße an Pashanim, Ansage an PA Sports und Happy Releaseday an San Adreas! Kico und @duzoe nehmen es mit dem 24. Punchline-Quiz ""Wer rappt denn sowas?"" der @dieinfluencer auf. ►Original: https://youtu.be/n5HT1QD9DT4?si=Z1oUW74FbsRkeIEs ►Cut von @YüahPunkt ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kicostream@gmail.com ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Duzoe,Kico Duzoe,Kico Duzoe Quiz,Duzoe Interview,Kico Reaction,Kico Duzoe Battle,VBT,Rap Quiz,Punchlines raten,Wer rappt denn sowas,Jay Jiggy,Jay Jiggy Quiz,Duzoe Kico raten,Duzoe Kico,Duzoe Kico Reaction,Duzoe Quiz,Duzoe Punchline,Duzoe VBT,Duzoe Battle,Duzoe Dltlly,Dltlly,Deutschrap,Battlerap,wer rappt denn sowas?,Punchline,Punchline Quiz,Die Influencer",24,Entertainment,"Hip_hop_music,Music",PT1H37M52S,2272,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/RClpZN_wEnk/maxresdefault.jpg,1,,,,6311,205,,0,31
102,UC7XS_6tw2MRtImBZpTDmAfg,Kico,m9WmhazlXx0,2024-10-02T15:30:27Z,"2024-10-02 15:30:27","Wer rappt denn sowas? (Wie-Vergleiche Spezial) | KICO QUIZ","Mal wieder ein starkes Quiz von @dieinfluencer ! Ich denke, mit der Leistung kann man zufrieden sein. ►Original: https://www.youtube.com/watch?v=o01Qzarmn6U ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kico@lagunenstyles.de ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Deutschrap Raten,Deutschrap Rätsel,Jay Jiggy,Quiz,Kico Reaction,Reaction,Deutschrap,punchline quiz,influencer quiz,lines erraten,Diss,Beef,Bushido,Kollegah,shindy,savas,asche,wer rappt denn sowas,kico quiz,kico raten",24,Entertainment,"Hip_hop_music,Music",PT30M12S,1812,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/m9WmhazlXx0/maxresdefault.jpg,1,,,,3584,122,,0,14
103,UC7XS_6tw2MRtImBZpTDmAfg,Kico,0JtR-OvWKrI,2024-09-29T11:19:46Z,"2024-09-29 11:19:46","Schlecht gealterte Deutschrap-Lines - Vol. 11 | KICO REACTION","@BossXplosive ist zurück und Deutschrapper sehen alt aus! ►Zum Original: https://youtu.be/cwg7Pm4tEQs?si=Adf4tuh_3hQ4m5CD ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kico@lagunenstyles.de ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Schlecht gealterte Lines,Kico,Kico Reaction,Bossxplosive,schlechte Lines,schlechte Deutschrap Lines,Lines,Rap,Deutschrap,Kico reagiert,Bushido,Kico schlechte Lines,Kico schlecht gealterte Lines,Kico Deutschrap,Sun Diego,Sun Diego Mois,Diss",24,Entertainment,"Hip_hop_music,Music",PT17M19S,1039,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/0JtR-OvWKrI/maxresdefault.jpg,1,,,,8306,377,,0,38
104,UC7XS_6tw2MRtImBZpTDmAfg,Kico,Ifu75jd7Xao,2024-09-20T11:00:30Z,"2024-09-20 11:00:30","EMINEM & LL COOL J rasieren wie Youngstars | Murdergram Deux | GERMAN REACTION","@eminem und @LLCoolJ zeigen wie es geht. 00:00 Intro Talk 01:50 Reaction Start ►Zum Original: https://youtu.be/50Tl8E0Vvms?si=iXFcM9v9d-iclOrG ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kico@lagunenstyles.de ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","kico,kico reagiert,Kico,Eminem,LL Cool J,Murdergram Deux,Eminem Murdergram Deux,LL Cool J Eminem,Eminem Reaction,LL Cool J Reaction,Rap,Reaktion,English Rap,Reaction,German Reaction,rap reaktion,kico reaction,Kico reagiert,Eminem Lose Yourself,Eminem without me",10,Music,"Hip_hop_music,Music,Pop_music",PT10M11S,611,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/Ifu75jd7Xao/maxresdefault.jpg,,,,,5427,148,,0,30
105,UC7XS_6tw2MRtImBZpTDmAfg,Kico,J91w0hd7hWQ,2024-09-17T16:08:14Z,"2024-09-17 16:08:14","Gute Battlerap Punchlines & die beste gegen mich | KICO REACTION","@lenarto.augusto hat uns einige sehr starke Battlerap Punchlines herausgesucht. Zum Original: https://youtu.be/l1dI0nX6GMM?si=B3AQm3dcxw7v0NJZ ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kico@lagunenstyles.de ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Gute Battlerap Punchlines,Battlerap,Battlerap Punchlines,Gute Lines,Kico reagiert,Kico Lines,Kico schlechteste Lines,Deutschrap,Reaktion,Reaction,Lines,Rap Lines,Lachen,Lachflash",24,Entertainment,"Entertainment,Hip_hop_music",PT12M23S,743,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/J91w0hd7hWQ/maxresdefault.jpg,1,,,,4642,192,,0,12
106,UC7XS_6tw2MRtImBZpTDmAfg,Kico,V_3HOXwKdJ0,2024-09-15T15:00:29Z,"2024-09-15 15:00:29","KICO & DUZOE reagieren auf die besten Fisch Lines von KOOL SAVAS","@Cedwiig hat die besten Fisch Lines von Kool Savas zusammengesucht. Animalische Bars vom King of Rap! @duzoe und ich waren schwer beeindruckt, na klar. 00:00 Intro Talk 01:09 Reaction Start ►Zum Original: https://youtu.be/O5AOEhGcDLc?si=fpZx8aZO9A3gW9Xk ►Bonuscontent auf Patreon: https://www.patreon.com/KicofQueens ►Twitch: https://www.twitch.tv/kico ►Gaming Kanal: https://www.youtube.com/channel/UClg4WDEuyM5Qvq7IOLH-CaQ ►Spotify: https://sptfy.com/OpvT ►Instagram: https://instagr.am/kicofqueens ►Discord: https://discord.gg/9x58uYqFAZ ►Twitter: https://twitter.com/kicofqueens ►Kontakt: kico@lagunenstyles.de ►Neue Musik droppt auf dem Lagunenstyles Kanal: https://www.youtube.com/lagunenstyles​​​ Talks & Reactions landen immer auf diesem Kanal :) Kico","Kico,Kico Duzoe,Duzoe,Duzoe Kico,Kool Savas,Kool Savas schlechte Lines,Fisch Lines,Top 10 Lines,Beste Lines,schlechte Deutschrap Lines,Schlechteste Lines,Kool Savas Lines,Lustig,Lachflash,Rap,Deutschrap,Reaktion,Kico reagiert,Kico Duzoe reagieren,Reaction,Deutschrap Reaction",24,Entertainment,"Hip_hop_music,Music",PT12M40S,760,2d,hd,false,de-DE,de-DE,https://i.ytimg.com/vi/V_3HOXwKdJ0/maxresdefault.jpg,1,,,,4799,247,,0,41
